original_line,processed
üretgendir analar,"[{'input': 'analar', 'root': 'anmak', 'type': 'Verb'}, {'input': 'analar', 'root': 'ana', 'type': 'Noun'}, {'input': 'analar', 'root': 'ana', 'type': 'Adjective'}, {'input': 'analar', 'root': 'ana', 'type': 'Adjective'}, {'input': 'analar', 'root': 'an', 'type': 'Noun'}, {'input': 'analar', 'root': 'ana', 'type': 'Noun'}]"
kadından roman olur şiir,"[{'input': 'kadından', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadından', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadından', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'roman', 'root': 'Roma', 'type': 'Noun'}, {'input': 'roman', 'root': 'roman', 'type': 'Noun'}, {'input': 'roman', 'root': 'Roman', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'şiir', 'root': 'şiir', 'type': 'Noun'}]"
olunca yaman olur,"[{'input': 'olunca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'yaman', 'root': 'yaman', 'type': 'Adjective'}, {'input': 'yaman', 'root': 'yamanmak', 'type': 'Verb'}, {'input': 'yaman', 'root': 'yama', 'type': 'Noun'}, {'input': 'yaman', 'root': 'yamamak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}]"
asla çiçek değil,"[{'input': 'asla', 'root': 'asla', 'type': 'Adverb'}, {'input': 'asla', 'root': 'As', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Noun'}, {'input': 'asla', 'root': 'asıl', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Adjective'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
değil konu olan,"[{'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'konu', 'root': 'konu', 'type': 'Noun'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}]"
konu gala,"[{'input': 'konu', 'root': 'konu', 'type': 'Noun'}, {'input': 'gala', 'root': 'Gal', 'type': 'Noun'}, {'input': 'gala', 'root': 'gal', 'type': 'Noun'}, {'input': 'gala', 'root': 'gala', 'type': 'Noun'}]"
lacinin kolunda,"[{'input': 'kolunda', 'root': 'kol', 'type': 'Noun'}, {'input': 'kolunda', 'root': 'kol', 'type': 'Noun'}]"
yanında yöresinde,"[{'input': 'yanında', 'root': 'yanında', 'type': 'Adverb'}, {'input': 'yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'yöresinde', 'root': 'yöre', 'type': 'Noun'}]"
arkasında önünde,"[{'input': 'arkasında', 'root': 'arka', 'type': 'Noun'}, {'input': 'arkasında', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'arkasında', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'arkasında', 'root': 'arka', 'type': 'Adjective'}, {'input': 'önünde', 'root': 'ön', 'type': 'Noun'}, {'input': 'önünde', 'root': 'ön', 'type': 'Noun'}, {'input': 'önünde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önünde', 'root': 'ön', 'type': 'Adjective'}]"
olur kuğu,"[{'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'kuğu', 'root': 'kuğu', 'type': 'Noun'}]"
yoksa gökkuşağı demeli,"[{'input': 'yoksa', 'root': 'yoksa', 'type': 'Conjunction'}, {'input': 'yoksa', 'root': 'yoksamak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Noun'}, {'input': 'gökkuşağı', 'root': 'gökkuşağı', 'type': 'Noun'}, {'input': 'gökkuşağı', 'root': 'gökkuşağı', 'type': 'Noun'}, {'input': 'demeli', 'root': 'demek', 'type': 'Verb'}, {'input': 'demeli', 'root': 'deme', 'type': 'Noun'}, {'input': 'demeli', 'root': 'demek', 'type': 'Verb'}]"
kırmızı halı üstünde,"[{'input': 'kırmızı', 'root': 'kırmızı', 'type': 'Adjective'}, {'input': 'kırmızı', 'root': 'kırmız', 'type': 'Noun'}, {'input': 'kırmızı', 'root': 'kırmız', 'type': 'Noun'}, {'input': 'kırmızı', 'root': 'Kırmız', 'type': 'Noun'}, {'input': 'kırmızı', 'root': 'Kırmız', 'type': 'Noun'}, {'input': 'kırmızı', 'root': 'kırmızı', 'type': 'Noun'}, {'input': 'halı', 'root': 'hal', 'type': 'Noun'}, {'input': 'halı', 'root': 'hal', 'type': 'Noun'}, {'input': 'halı', 'root': 'halı', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Adjective'}]"
olmasa olur hani alt tarafı halı işte,"[{'input': 'olmasa', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'hani', 'root': 'hani', 'type': 'Adverb'}, {'input': 'hani', 'root': 'Hani', 'type': 'Noun'}, {'input': 'hani', 'root': 'hani', 'type': 'Noun'}, {'input': 'alt', 'root': 'alt', 'type': 'Adjective'}, {'input': 'alt', 'root': 'alt', 'type': 'Noun'}, {'input': 'tarafı', 'root': 'taraf', 'type': 'Noun'}, {'input': 'tarafı', 'root': 'taraf', 'type': 'Noun'}, {'input': 'halı', 'root': 'hal', 'type': 'Noun'}, {'input': 'halı', 'root': 'hal', 'type': 'Noun'}, {'input': 'halı', 'root': 'halı', 'type': 'Noun'}, {'input': 'işte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'işte', 'root': 'iş', 'type': 'Noun'}]"
önemli olan üstünde yürüyen,"[{'input': 'önemli', 'root': 'önem', 'type': 'Noun'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Adjective'}, {'input': 'yürüyen', 'root': 'yürümek', 'type': 'Verb'}]"
güvercin ayaklar,"[{'input': 'güvercin', 'root': 'güvercin', 'type': 'Noun'}, {'input': 'güvercin', 'root': 'Güver', 'type': 'Noun'}, {'input': 'ayaklar', 'root': 'ayaklamak', 'type': 'Verb'}, {'input': 'ayaklar', 'root': 'ayaklamak', 'type': 'Verb'}, {'input': 'ayaklar', 'root': 'ayak', 'type': 'Noun'}, {'input': 'ayaklar', 'root': 'ayak', 'type': 'Noun'}]"
apart topuklar,"[{'input': 'apart', 'root': 'aparmak', 'type': 'Verb'}, {'input': 'topuklar', 'root': 'topuklamak', 'type': 'Verb'}, {'input': 'topuklar', 'root': 'topuklamak', 'type': 'Verb'}, {'input': 'topuklar', 'root': 'topuk', 'type': 'Noun'}, {'input': 'topuklar', 'root': 'topuk', 'type': 'Noun'}]"
pullar işlemeler boncuklar,"[{'input': 'pullar', 'root': 'pullamak', 'type': 'Verb'}, {'input': 'pullar', 'root': 'pullamak', 'type': 'Verb'}, {'input': 'pullar', 'root': 'pul', 'type': 'Noun'}, {'input': 'pullar', 'root': 'pul', 'type': 'Noun'}, {'input': 'işlemeler', 'root': 'işlemek', 'type': 'Verb'}, {'input': 'işlemeler', 'root': 'işlem', 'type': 'Noun'}, {'input': 'boncuklar', 'root': 'boncuk', 'type': 'Noun'}, {'input': 'boncuklar', 'root': 'boncuk', 'type': 'Noun'}]"
rengarenk,"[{'input': 'rengarenk', 'root': 'rengârenk', 'type': 'Adjective'}]"
yedi renkli gök kuşağı doğar galaya,"[{'input': 'yedi', 'root': 'yedi', 'type': 'Numeral'}, {'input': 'yedi', 'root': 'yemek', 'type': 'Verb'}, {'input': 'renkli', 'root': 'renk', 'type': 'Noun'}, {'input': 'gök', 'root': 'gök', 'type': 'Adjective'}, {'input': 'gök', 'root': 'Gök', 'type': 'Noun'}, {'input': 'gök', 'root': 'gök', 'type': 'Noun'}, {'input': 'kuşağı', 'root': 'kuşak', 'type': 'Noun'}, {'input': 'kuşağı', 'root': 'kuşak', 'type': 'Noun'}, {'input': 'doğar', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğar', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'galaya', 'root': 'gala', 'type': 'Noun'}]"
doğar yağmur sonrası,"[{'input': 'doğar', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğar', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'yağmur', 'root': 'yağmur', 'type': 'Noun'}, {'input': 'sonrası', 'root': 'sonra', 'type': 'Noun'}, {'input': 'sonrası', 'root': 'sonra', 'type': 'PostPositive'}]"
önde kuyruklu yıldız,"[{'input': 'önde', 'root': 'ön', 'type': 'Noun'}, {'input': 'önde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'kuyruklu', 'root': 'kuyruk', 'type': 'Noun'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Noun'}]"
arkada Samanyolu,"[{'input': 'arkada', 'root': 'arka', 'type': 'Noun'}, {'input': 'arkada', 'root': 'arka', 'type': 'Adjective'}, {'input': 'Samanyolu', 'root': 'Samanyolu', 'type': 'Noun'}]"
süt mavisi,"[{'input': 'süt', 'root': 'süt', 'type': 'Noun'}, {'input': 'mavisi', 'root': 'mavi', 'type': 'Noun'}, {'input': 'mavisi', 'root': 'Mavis', 'type': 'Noun'}, {'input': 'mavisi', 'root': 'Mavis', 'type': 'Noun'}, {'input': 'mavisi', 'root': 'mavi', 'type': 'Adjective'}]"
pudra pembesi,"[{'input': 'pudra', 'root': 'pudra', 'type': 'Noun'}, {'input': 'pembesi', 'root': 'Pembe', 'type': 'Noun'}, {'input': 'pembesi', 'root': 'pembe', 'type': 'Noun'}, {'input': 'pembesi', 'root': 'pembe', 'type': 'Adjective'}]"
kadın varken dünya dolu,"[{'input': 'kadın', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadın', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadın', 'root': 'kadın', 'type': 'Noun'}, {'input': 'varken', 'root': 'var', 'type': 'Adjective'}, {'input': 'varken', 'root': 'var', 'type': 'Noun'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Adjective'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Noun'}, {'input': 'dolu', 'root': 'do', 'type': 'Noun'}]"
dopdolu,"[{'input': 'dopdolu', 'root': 'dopdolu', 'type': 'Adjective'}]"
kadın yoksa çöl olamaz,"[{'input': 'kadın', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'kadın', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadın', 'root': 'kadın', 'type': 'Noun'}, {'input': 'yoksa', 'root': 'yoksa', 'type': 'Conjunction'}, {'input': 'yoksa', 'root': 'yoksamak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Noun'}, {'input': 'çöl', 'root': 'çöl', 'type': 'Noun'}, {'input': 'olamaz', 'root': 'olamaz', 'type': 'Interjection'}, {'input': 'olamaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olamaz', 'root': 'olmak', 'type': 'Verb'}]"
Keremsiz Leylâ,"[{'input': 'Keremsiz', 'root': 'kerem', 'type': 'Noun'}, {'input': 'Leylâ', 'root': 'Leyla', 'type': 'Noun'}, {'input': 'Leylâ', 'root': 'Leylâ', 'type': 'Noun'}]"
Leylâsız Kerem,"[{'input': 'Leylâsız', 'root': 'Leyla', 'type': 'Noun'}, {'input': 'Leylâsız', 'root': 'Leylâ', 'type': 'Noun'}, {'input': 'Kerem', 'root': 'kere', 'type': 'Noun'}, {'input': 'Kerem', 'root': 'kerem', 'type': 'Noun'}]"
kadından roman olur,"[{'input': 'kadından', 'root': 'kadı', 'type': 'Noun'}, {'input': 'kadından', 'root': 'kadın', 'type': 'Noun'}, {'input': 'kadından', 'root': 'kadın', 'type': 'Adjective'}, {'input': 'roman', 'root': 'Roma', 'type': 'Noun'}, {'input': 'roman', 'root': 'roman', 'type': 'Noun'}, {'input': 'roman', 'root': 'Roman', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}]"
şiir,"[{'input': 'şiir', 'root': 'şiir', 'type': 'Noun'}]"
ona köy yakışır şehir,"[{'input': 'ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'köy', 'root': 'köy', 'type': 'Noun'}, {'input': 'yakışır', 'root': 'yakışmak', 'type': 'Verb'}, {'input': 'yakışır', 'root': 'yakışmak', 'type': 'Verb'}, {'input': 'şehir', 'root': 'şehir', 'type': 'Noun'}]"
laciler çiçek diye dursun,"[{'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'diye', 'root': 'diye', 'type': 'PostPositive'}, {'input': 'diye', 'root': 'demek', 'type': 'Verb'}, {'input': 'dursun', 'root': 'durmak', 'type': 'Verb'}, {'input': 'dursun', 'root': 'Dursun', 'type': 'Noun'}]"
asla çiçek değil,"[{'input': 'asla', 'root': 'asla', 'type': 'Adverb'}, {'input': 'asla', 'root': 'As', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Noun'}, {'input': 'asla', 'root': 'asıl', 'type': 'Noun'}, {'input': 'asla', 'root': 'as', 'type': 'Adjective'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
yeter kim vurduya gitmesin,"[{'input': 'yeter', 'root': 'yeter', 'type': 'Adjective'}, {'input': 'yeter', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'yeter', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'gitmesin', 'root': 'gitmek', 'type': 'Verb'}]"
canlı cansız mankenler,"[{'input': 'canlı', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlı', 'root': 'canlı', 'type': 'Adverb'}, {'input': 'canlı', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlı', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlı', 'root': 'can', 'type': 'Noun'}, {'input': 'canlı', 'root': 'can', 'type': 'Adjective'}, {'input': 'cansız', 'root': 'Can', 'type': 'Noun'}, {'input': 'cansız', 'root': 'can', 'type': 'Noun'}, {'input': 'cansız', 'root': 'can', 'type': 'Adjective'}, {'input': 'mankenler', 'root': 'manken', 'type': 'Noun'}, {'input': 'mankenler', 'root': 'manken', 'type': 'Noun'}]"
boş vitrini doldururlar renkleriyle,"[{'input': 'boş', 'root': 'boş', 'type': 'Adjective'}, {'input': 'boş', 'root': 'boş', 'type': 'Adverb'}, {'input': 'vitrini', 'root': 'vitir', 'type': 'Noun'}, {'input': 'vitrini', 'root': 'vitir', 'type': 'Noun'}, {'input': 'vitrini', 'root': 'vitrin', 'type': 'Noun'}, {'input': 'vitrini', 'root': 'vitrin', 'type': 'Noun'}, {'input': 'doldururlar', 'root': 'doldurmak', 'type': 'Verb'}, {'input': 'doldururlar', 'root': 'dolmak', 'type': 'Verb'}, {'input': 'renkleriyle', 'root': 'renk', 'type': 'Noun'}, {'input': 'renkleriyle', 'root': 'renk', 'type': 'Noun'}, {'input': 'renkleriyle', 'root': 'renk', 'type': 'Noun'}]"
Keremsiz Leylâ,"[{'input': 'Keremsiz', 'root': 'kerem', 'type': 'Noun'}, {'input': 'Leylâ', 'root': 'Leyla', 'type': 'Noun'}, {'input': 'Leylâ', 'root': 'Leylâ', 'type': 'Noun'}]"
21/Ağustos/2011/Pazar/Bodrum,"[{'input': '21', 'root': '21', 'type': 'Numeral'}, {'input': '/', 'root': '/', 'type': 'Punctuation'}, {'input': 'Ağustos', 'root': 'ağustos', 'type': 'Noun'}, {'input': 'Ağustos', 'root': 'Ağustos', 'type': 'Noun'}, {'input': '/', 'root': '/', 'type': 'Punctuation'}, {'input': '2011', 'root': '2011', 'type': 'Numeral'}, {'input': '/', 'root': '/', 'type': 'Punctuation'}, {'input': 'Pazar', 'root': 'pazar', 'type': 'Noun'}, {'input': 'Pazar', 'root': 'Pazar', 'type': 'Noun'}, {'input': '/', 'root': '/', 'type': 'Punctuation'}, {'input': 'Bodrum', 'root': 'bodrum', 'type': 'Noun'}, {'input': 'Bodrum', 'root': 'Bodrum', 'type': 'Noun'}]"
Kayısılar çiçek açar,"[{'input': 'Kayısılar', 'root': 'kayısı', 'type': 'Noun'}, {'input': 'Kayısılar', 'root': 'Kayı', 'type': 'Noun'}, {'input': 'Kayısılar', 'root': 'kayısı', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'açar', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açar', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açar', 'root': 'açar', 'type': 'Noun'}]"
Çağla bakışların,"[{'input': 'Çağla', 'root': 'çağlamak', 'type': 'Verb'}, {'input': 'Çağla', 'root': 'çağ', 'type': 'Noun'}, {'input': 'Çağla', 'root': 'Çağla', 'type': 'Noun'}, {'input': 'Çağla', 'root': 'çağla', 'type': 'Noun'}, {'input': 'bakışların', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışların', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışların', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakışların', 'root': 'bakmak', 'type': 'Verb'}]"
Kırlangıçotu fırtınası,"[{'input': 'fırtınası', 'root': 'fırtına', 'type': 'Noun'}]"
Şebnemi kedibalı,"[{'input': 'Şebnemi', 'root': 'şebnem', 'type': 'Noun'}, {'input': 'Şebnemi', 'root': 'şebnem', 'type': 'Noun'}, {'input': 'Şebnemi', 'root': 'Şebnem', 'type': 'Noun'}, {'input': 'Şebnemi', 'root': 'Şebnem', 'type': 'Noun'}]"
Yüreğimde çatal kuyruk,"[{'input': 'Yüreğimde', 'root': 'yürek', 'type': 'Noun'}, {'input': 'çatal', 'root': 'çatal', 'type': 'Adjective'}, {'input': 'çatal', 'root': 'çatal', 'type': 'Noun'}, {'input': 'kuyruk', 'root': 'kuyruk', 'type': 'Noun'}]"
Pır pır eder uçamaz,"[{'input': 'Pır', 'root': 'pır', 'type': 'Duplicator'}, {'input': 'pır', 'root': 'pır', 'type': 'Duplicator'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': 'uçamaz', 'root': 'uçmak', 'type': 'Verb'}, {'input': 'uçamaz', 'root': 'uçmak', 'type': 'Verb'}]"
arıyım,"[{'input': 'arıyım', 'root': 'arı', 'type': 'Adjective'}, {'input': 'arıyım', 'root': 'Ar', 'type': 'Noun'}, {'input': 'arıyım', 'root': 'ar', 'type': 'Noun'}, {'input': 'arıyım', 'root': 'arı', 'type': 'Noun'}]"
"sen, öylesine çiçek","[{'input': 'sen', 'root': 'se', 'type': 'Noun'}, {'input': 'sen', 'root': 'sen', 'type': 'Pronoun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'öylesine', 'root': 'öylesine', 'type': 'Adverb'}, {'input': 'öylesine', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öylesine', 'root': 'öylesi', 'type': 'Adjective'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}]"
beni çağırıyorsun,"[{'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'çağırıyorsun', 'root': 'çağırmak', 'type': 'Verb'}]"
dikenimi bimeyerek,"[{'input': 'dikenimi', 'root': 'diken', 'type': 'Noun'}, {'input': 'dikenimi', 'root': 'dikmek', 'type': 'Verb'}]"
"Kuyularımın en derininde,","[{'input': 'Kuyularımın', 'root': 'kuyu', 'type': 'Noun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'derininde', 'root': 'derin', 'type': 'Noun'}, {'input': 'derininde', 'root': 'derin', 'type': 'Noun'}, {'input': 'derininde', 'root': 'derin', 'type': 'Adjective'}, {'input': 'derininde', 'root': 'derin', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
B....................,"[{'input': 'B.', 'root': 'B', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Gençlik aşkım,"[{'input': 'Gençlik', 'root': 'genç', 'type': 'Adjective'}, {'input': 'Gençlik', 'root': 'genç', 'type': 'Noun'}, {'input': 'Gençlik', 'root': 'Genç', 'type': 'Noun'}, {'input': 'aşkım', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşkım', 'root': 'aşk', 'type': 'Noun'}]"
Nazara geldik nazara,"[{'input': 'Nazara', 'root': 'nazar', 'type': 'Noun'}, {'input': 'geldik', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geldik', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geldik', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'nazara', 'root': 'nazar', 'type': 'Noun'}]"
Daha yolumuz vardı mezara,"[{'input': 'Daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'Daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'yolumuz', 'root': 'yol', 'type': 'Noun'}, {'input': 'vardı', 'root': 'varmak', 'type': 'Verb'}, {'input': 'vardı', 'root': 'var', 'type': 'Adjective'}, {'input': 'vardı', 'root': 'var', 'type': 'Noun'}, {'input': 'mezara', 'root': 'mezar', 'type': 'Noun'}]"
vahşi ayrılık nereden çıktı,"[{'input': 'vahşi', 'root': 'vahşî', 'type': 'Adjective'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'nereden', 'root': 'nere', 'type': 'Pronoun'}, {'input': 'çıktı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıktı', 'root': 'çıktı', 'type': 'Noun'}]"
kavi atmıştık kahraman temellerimizi,"[{'input': 'kavi', 'root': 'kavi', 'type': 'Adjective'}, {'input': 'kavi', 'root': 'kavi', 'type': 'Adverb'}, {'input': 'kavi', 'root': 'Kavi', 'type': 'Noun'}, {'input': 'atmıştık', 'root': 'atmak', 'type': 'Verb'}, {'input': 'atmıştık', 'root': 'atmak', 'type': 'Verb'}, {'input': 'kahraman', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'kahraman', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'temellerimizi', 'root': 'temel', 'type': 'Noun'}, {'input': 'temellerimizi', 'root': 'temel', 'type': 'Adjective'}]"
Sıkı sıkı tutmuştuk ellerimizi,"[{'input': 'Sıkı', 'root': 'sıkı', 'type': 'Adjective'}, {'input': 'Sıkı', 'root': 'sıkı', 'type': 'Adverb'}, {'input': 'Sıkı', 'root': 'sıkı', 'type': 'Noun'}, {'input': 'Sıkı', 'root': 'sık', 'type': 'Adjective'}, {'input': 'Sıkı', 'root': 'sık', 'type': 'Adjective'}, {'input': 'sıkı', 'root': 'sıkı', 'type': 'Adjective'}, {'input': 'sıkı', 'root': 'sıkı', 'type': 'Adverb'}, {'input': 'sıkı', 'root': 'sıkı', 'type': 'Noun'}, {'input': 'sıkı', 'root': 'sık', 'type': 'Adjective'}, {'input': 'sıkı', 'root': 'sık', 'type': 'Adjective'}, {'input': 'tutmuştuk', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuştuk', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'ellerimizi', 'root': 'el', 'type': 'Noun'}]"
