original_line,processed
Leopar katledilir; nefis kin bilenir…,"[{'input': 'Leopar', 'root': 'leopar', 'type': 'Noun'}, {'input': 'katledilir', 'root': 'katletmek', 'type': 'Verb'}, {'input': 'katledilir', 'root': 'katletmek', 'type': 'Verb'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'nefis', 'root': 'nefis', 'type': 'Adjective'}, {'input': 'nefis', 'root': 'Nefis', 'type': 'Noun'}, {'input': 'nefis', 'root': 'nefis', 'type': 'Noun'}, {'input': 'kin', 'root': 'kin', 'type': 'Noun'}, {'input': 'bilenir', 'root': 'bilemek', 'type': 'Verb'}, {'input': 'bilenir', 'root': 'bilemek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
"Rab hiç affetmeyecek, kul hakkı affedilmez,","[{'input': 'Rab', 'root': 'Rab', 'type': 'Noun'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'affetmeyecek', 'root': 'affetmek', 'type': 'Verb'}, {'input': 'affetmeyecek', 'root': 'affetmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kul', 'root': 'kul', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'hak', 'type': 'Noun'}, {'input': 'hakkı', 'root': 'hak', 'type': 'Noun'}, {'input': 'affedilmez', 'root': 'affetmek', 'type': 'Verb'}, {'input': 'affedilmez', 'root': 'affetmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Geriye dönüşümsüz, can getirilemez…","[{'input': 'Geriye', 'root': 'geri', 'type': 'Noun'}, {'input': 'Geriye', 'root': 'geri', 'type': 'Adjective'}, {'input': 'dönüşümsüz', 'root': 'dönüşüm', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'getirilemez', 'root': 'getirmek', 'type': 'Verb'}, {'input': 'getirilemez', 'root': 'getirmek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
(2014),"[{'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': '2014', 'root': '2014', 'type': 'Numeral'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}]"
denizim,"[{'input': 'denizim', 'root': 'deniz', 'type': 'Noun'}, {'input': 'denizim', 'root': 'de', 'type': 'Noun'}, {'input': 'denizim', 'root': 'deniz', 'type': 'Noun'}]"
üzerime işersin,"[{'input': 'üzerime', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'üzerime', 'root': 'üzeri', 'type': 'Noun'}, {'input': 'işersin', 'root': 'işemek', 'type': 'Verb'}]"
yada sahilde kabuk olursun,"[{'input': 'yada', 'root': 'yâd', 'type': 'Noun'}, {'input': 'sahilde', 'root': 'sahil', 'type': 'Noun'}, {'input': 'kabuk', 'root': 'kabuk', 'type': 'Noun'}, {'input': 'olursun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olursun', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olursun', 'root': 'olur', 'type': 'Noun'}, {'input': 'olursun', 'root': 'Olur', 'type': 'Noun'}]"
anlamıyorsun,"[{'input': 'anlamıyorsun', 'root': 'anlamak', 'type': 'Verb'}]"
doğa anlıyorum,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'anlıyorum', 'root': 'anlamak', 'type': 'Verb'}]"
Yaşıyor,"[{'input': 'Yaşıyor', 'root': 'yaşamak', 'type': 'Verb'}]"
Adalettir erdemliğin onuru,"[{'input': 'Adalettir', 'root': 'adalet', 'type': 'Noun'}, {'input': 'erdemliğin', 'root': 'erdem', 'type': 'Noun'}, {'input': 'erdemliğin', 'root': 'erdem', 'type': 'Noun'}, {'input': 'onuru', 'root': 'onur', 'type': 'Noun'}, {'input': 'onuru', 'root': 'onur', 'type': 'Noun'}]"
İnsanoğlu asırlardır yaşıyor,"[{'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'asırlardır', 'root': 'asır', 'type': 'Noun'}, {'input': 'asırlardır', 'root': 'asır', 'type': 'Noun'}, {'input': 'yaşıyor', 'root': 'yaşamak', 'type': 'Verb'}]"
Adaletsiz toplumların sorunu,"[{'input': 'Adaletsiz', 'root': 'adalet', 'type': 'Noun'}, {'input': 'toplumların', 'root': 'toplum', 'type': 'Noun'}, {'input': 'toplumların', 'root': 'toplum', 'type': 'Noun'}, {'input': 'sorunu', 'root': 'soru', 'type': 'Noun'}, {'input': 'sorunu', 'root': 'sorun', 'type': 'Noun'}, {'input': 'sorunu', 'root': 'sorun', 'type': 'Noun'}]"
İnsanoğlu mutsuzluğu yaşıyor,"[{'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'mutsuzluğu', 'root': 'mutsuz', 'type': 'Adjective'}, {'input': 'mutsuzluğu', 'root': 'mutsuz', 'type': 'Adjective'}, {'input': 'mutsuzluğu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'mutsuzluğu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'yaşıyor', 'root': 'yaşamak', 'type': 'Verb'}]"
uygar dünya yargı ölürmü,"[{'input': 'uygar', 'root': 'uygar', 'type': 'Adjective'}, {'input': 'uygar', 'root': 'Uygar', 'type': 'Noun'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'yargı', 'root': 'yargı', 'type': 'Noun'}]"
Hukuka saygısız toplum olurmu,"[{'input': 'Hukuka', 'root': 'hukuk', 'type': 'Noun'}, {'input': 'saygısız', 'root': 'saygı', 'type': 'Noun'}, {'input': 'toplum', 'root': 'toplum', 'type': 'Noun'}, {'input': 'toplum', 'root': 'toplu', 'type': 'Adjective'}, {'input': 'toplum', 'root': 'top', 'type': 'Noun'}, {'input': 'toplum', 'root': 'top', 'type': 'Adjective'}]"
Adaletsiz doğa doğa olurmu,"[{'input': 'Adaletsiz', 'root': 'adalet', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}]"
Bazıları yaramızı kaşıyor,"[{'input': 'Bazıları', 'root': 'bazı', 'type': 'Pronoun'}, {'input': 'Bazıları', 'root': 'bazı', 'type': 'Adjective'}, {'input': 'Bazıları', 'root': 'bazı', 'type': 'Adjective'}, {'input': 'Bazıları', 'root': 'bazı', 'type': 'Adjective'}, {'input': 'Bazıları', 'root': 'bazı', 'type': 'Adjective'}, {'input': 'yaramızı', 'root': 'yara', 'type': 'Noun'}, {'input': 'kaşıyor', 'root': 'kaşamak', 'type': 'Verb'}, {'input': 'kaşıyor', 'root': 'kaşımak', 'type': 'Verb'}]"
Toplum adalete saygı duymalı,"[{'input': 'Toplum', 'root': 'toplum', 'type': 'Noun'}, {'input': 'Toplum', 'root': 'toplu', 'type': 'Adjective'}, {'input': 'Toplum', 'root': 'top', 'type': 'Noun'}, {'input': 'Toplum', 'root': 'top', 'type': 'Adjective'}, {'input': 'adalete', 'root': 'adalet', 'type': 'Noun'}, {'input': 'saygı', 'root': 'saygı', 'type': 'Noun'}, {'input': 'duymalı', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duymalı', 'root': 'duymak', 'type': 'Verb'}]"
Bağımsız tarafsız yargı kurmalı,"[{'input': 'Bağımsız', 'root': 'bağımsız', 'type': 'Adjective'}, {'input': 'Bağımsız', 'root': 'bağım', 'type': 'Noun'}, {'input': 'tarafsız', 'root': 'taraf', 'type': 'Noun'}, {'input': 'yargı', 'root': 'yargı', 'type': 'Noun'}, {'input': 'kurmalı', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurmalı', 'root': 'kurmak', 'type': 'Verb'}]"
Dost şeref im adil hukuk kuralı,"[{'input': 'Dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'şeref', 'root': 'şeref', 'type': 'Noun'}, {'input': 'im', 'root': 'im', 'type': 'Noun'}, {'input': 'adil', 'root': 'adil', 'type': 'Adjective'}, {'input': 'hukuk', 'root': 'hukuk', 'type': 'Noun'}, {'input': 'kuralı', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kuralı', 'root': 'kural', 'type': 'Noun'}, {'input': 'kuralı', 'root': 'kural', 'type': 'Noun'}, {'input': 'kuralı', 'root': 'kura', 'type': 'Noun'}, {'input': 'kuralı', 'root': 'Kura', 'type': 'Noun'}]"
İnsanoğlu var olalı yaşıyor,"[{'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'İnsanoğlu', 'root': 'insanoğlu', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'olalı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'yaşıyor', 'root': 'yaşamak', 'type': 'Verb'}]"
24-03-2006,"[{'input': '24-03', 'root': '24-03', 'type': 'Numeral'}, {'input': '-2006', 'root': '-2006', 'type': 'Numeral'}]"
Dost Şeref,"[{'input': 'Dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'Dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'Şeref', 'root': 'şeref', 'type': 'Noun'}]"
agaç topraga aşıkmış,"[{'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'aşık', 'type': 'Noun'}]"
toprak agaca,"[{'input': 'toprak', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'toprak', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprak', 'root': 'Toprak', 'type': 'Noun'}]"
yaprak suya aşıkmış,"[{'input': 'yaprak', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'yaprak', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'suya', 'root': 'su', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'aşık', 'type': 'Noun'}]"
su yapraga,"[{'input': 'su', 'root': 'su', 'type': 'Noun'}]"
doga güneşe aşıkmış,"[{'input': 'güneşe', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşe', 'root': 'güneş', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'âşık', 'type': 'Noun'}, {'input': 'aşıkmış', 'root': 'aşık', 'type': 'Noun'}]"
güneş dogaya,"[{'input': 'güneş', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneş', 'root': 'güneş', 'type': 'Noun'}]"
sana aşıgım,"[{'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}]"
bana,"[{'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}]"
gerisi boş gülüm digeri bahane,"[{'input': 'gerisi', 'root': 'geri', 'type': 'Noun'}, {'input': 'gerisi', 'root': 'geri', 'type': 'Adjective'}, {'input': 'boş', 'root': 'boş', 'type': 'Adjective'}, {'input': 'boş', 'root': 'boş', 'type': 'Adverb'}, {'input': 'gülüm', 'root': 'gül', 'type': 'Noun'}, {'input': 'gülüm', 'root': 'gül', 'type': 'Noun'}, {'input': 'digeri', 'root': 'Diger', 'type': 'Noun'}, {'input': 'digeri', 'root': 'Diger', 'type': 'Noun'}, {'input': 'bahane', 'root': 'bahane', 'type': 'Noun'}]"
herkes birbirini seviyor,"[{'input': 'herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'birbirini', 'root': 'birbiri', 'type': 'Pronoun'}, {'input': 'seviyor', 'root': 'sevmek', 'type': 'Verb'}]"
gerisi bahane,"[{'input': 'gerisi', 'root': 'geri', 'type': 'Noun'}, {'input': 'gerisi', 'root': 'geri', 'type': 'Adjective'}, {'input': 'bahane', 'root': 'bahane', 'type': 'Noun'}]"
bahardayız şimdi,"[{'input': 'bahardayız', 'root': 'bahar', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}]"
umut türküleri söylüyoruz doğayla birlik,"[{'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'türküleri', 'root': 'türkü', 'type': 'Noun'}, {'input': 'türküleri', 'root': 'türkü', 'type': 'Noun'}, {'input': 'türküleri', 'root': 'türkü', 'type': 'Noun'}, {'input': 'türküleri', 'root': 'türkü', 'type': 'Noun'}, {'input': 'söylüyoruz', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'doğayla', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğayla', 'root': 'Doğay', 'type': 'Noun'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}]"
istemiyoruz akşam olsun,"[{'input': 'istemiyoruz', 'root': 'istemek', 'type': 'Verb'}, {'input': 'akşam', 'root': 'akşam', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}]"
sindiriyoruz hücrelerimize güneşi,"[{'input': 'sindiriyoruz', 'root': 'sindirmek', 'type': 'Verb'}, {'input': 'sindiriyoruz', 'root': 'sinmek', 'type': 'Verb'}, {'input': 'hücrelerimize', 'root': 'hücre', 'type': 'Noun'}, {'input': 'güneşi', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşi', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşi', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşi', 'root': 'güneş', 'type': 'Noun'}]"
yürüyoruz yarınlara,"[{'input': 'yürüyoruz', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}]"
doğa açarken çiçek çiçek,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'açarken', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açarken', 'root': 'açar', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}]"
yürüyoruz yarınlara,"[{'input': 'yürüyoruz', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}]"
bahardayız şimdi,"[{'input': 'bahardayız', 'root': 'bahar', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}]"
gebeyiz yarınlara doğayla birlik,"[{'input': 'gebeyiz', 'root': 'gebe', 'type': 'Adjective'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}, {'input': 'doğayla', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğayla', 'root': 'Doğay', 'type': 'Noun'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}]"
susamışlara su verme zamanıdır,"[{'input': 'susamışlara', 'root': 'susamak', 'type': 'Verb'}, {'input': 'su', 'root': 'su', 'type': 'Noun'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'zamanıdır', 'root': 'zaman', 'type': 'Noun'}]"
açıl,"[{'input': 'açıl', 'root': 'Açıl', 'type': 'Noun'}, {'input': 'açıl', 'root': 'açmak', 'type': 'Verb'}]"
serpil,"[{'input': 'serpil', 'root': 'serpmek', 'type': 'Verb'}]"
kenetlen,"[{'input': 'kenetlen', 'root': 'kenetlemek', 'type': 'Verb'}, {'input': 'kenetlen', 'root': 'kenet', 'type': 'Noun'}]"
senfonidir pikapta dönen,"[{'input': 'senfonidir', 'root': 'senfoni', 'type': 'Noun'}, {'input': 'pikapta', 'root': 'pikap', 'type': 'Noun'}, {'input': 'dönen', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'dönen', 'root': 'dönenmek', 'type': 'Verb'}, {'input': 'dönen', 'root': 'Döne', 'type': 'Noun'}]"
doğal senfoni,"[{'input': 'doğal', 'root': 'doğal', 'type': 'Adjective'}, {'input': 'senfoni', 'root': 'senfoni', 'type': 'Noun'}]"
yarınlara yönelen,"[{'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}, {'input': 'yönelen', 'root': 'yönelmek', 'type': 'Verb'}]"
el ele verip,"[{'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'ele', 'root': 'elemek', 'type': 'Verb'}, {'input': 'ele', 'root': 'el', 'type': 'Noun'}, {'input': 'verip', 'root': 'vermek', 'type': 'Verb'}]"
kendimizi ırmağa bırakıp,"[{'input': 'kendimizi', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'ırmağa', 'root': 'ırmak', 'type': 'Noun'}, {'input': 'bırakıp', 'root': 'bırakmak', 'type': 'Verb'}]"
baharı ciğerlerimize çekip,"[{'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'baharı', 'root': 'bahar', 'type': 'Noun'}, {'input': 'ciğerlerimize', 'root': 'ciğer', 'type': 'Noun'}, {'input': 'çekip', 'root': 'çekmek', 'type': 'Verb'}]"
yürüyoruz yarınlara,"[{'input': 'yürüyoruz', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}]"
doğa açarken çiçek çiçek,"[{'input': 'doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'açarken', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açarken', 'root': 'açar', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}]"
yürüyoruz yarınlara,"[{'input': 'yürüyoruz', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}]"
_hamleciler yt:1975,"[{'input': 'yt', 'root': 'Yt', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': '1975', 'root': '1975', 'type': 'Numeral'}]"
_sevgiliye isyan yt:haz04,"[{'input': 'isyan', 'root': 'isyan', 'type': 'Noun'}, {'input': 'yt', 'root': 'Yt', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}]"
Uyanırız erkenden,"[{'input': 'Uyanırız', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'erkenden', 'root': 'erkenden', 'type': 'Adverb'}, {'input': 'erkenden', 'root': 'Erke', 'type': 'Noun'}, {'input': 'erkenden', 'root': 'erke', 'type': 'Noun'}, {'input': 'erkenden', 'root': 'erken', 'type': 'Noun'}]"
Daha şafak sökmeden,"[{'input': 'Daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'Daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'şafak', 'root': 'şafak', 'type': 'Noun'}, {'input': 'şafak', 'root': 'Şafak', 'type': 'Noun'}, {'input': 'sökmeden', 'root': 'sökmek', 'type': 'Verb'}, {'input': 'sökmeden', 'root': 'sökmek', 'type': 'Verb'}]"
Kuşlar uyanırken,"[{'input': 'Kuşlar', 'root': 'kuş', 'type': 'Noun'}, {'input': 'Kuşlar', 'root': 'kuşlar', 'type': 'Noun'}, {'input': 'Kuşlar', 'root': 'kuş', 'type': 'Noun'}, {'input': 'uyanırken', 'root': 'uyanmak', 'type': 'Verb'}]"
Doğa uyanırken,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'uyanırken', 'root': 'uyanmak', 'type': 'Verb'}]"
Çalışır işmize bakarız,"[{'input': 'Çalışır', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'Çalışır', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'Çalışır', 'root': 'Çalışır', 'type': 'Noun'}, {'input': 'bakarız', 'root': 'bakmak', 'type': 'Verb'}]"
Nafakamızı çıkarırız,"[{'input': 'Nafakamızı', 'root': 'nafaka', 'type': 'Noun'}, {'input': 'çıkarırız', 'root': 'çıkarmak', 'type': 'Verb'}]"
Rızkımızı temin ederiz,"[{'input': 'Rızkımızı', 'root': 'rızk', 'type': 'Noun'}, {'input': 'temin', 'root': 'te', 'type': 'Noun'}, {'input': 'temin', 'root': 'tem', 'type': 'Noun'}, {'input': 'temin', 'root': 'tem', 'type': 'Noun'}, {'input': 'temin', 'root': 'temin', 'type': 'Noun'}, {'input': 'ederiz', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ederiz', 'root': 'eder', 'type': 'Noun'}]"
Yavrularımızı mutlu ederiz,"[{'input': 'Yavrularımızı', 'root': 'yavru', 'type': 'Noun'}, {'input': 'mutlu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'mutlu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'ederiz', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ederiz', 'root': 'eder', 'type': 'Noun'}]"
Doğa Sana Düşman Olur,"[{'input': 'Doğa', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'Doğa', 'root': 'Dog', 'type': 'Noun'}, {'input': 'Doğa', 'root': 'doğa', 'type': 'Noun'}, {'input': 'Sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'Sana', 'root': 'san', 'type': 'Noun'}, {'input': 'Sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'Sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'Olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'Olur', 'root': 'Olur', 'type': 'Noun'}]"
"Hırs israf kirlenir çevre, iktisat kanaat temizlenir.","[{'input': 'Hırs', 'root': 'hırs', 'type': 'Noun'}, {'input': 'israf', 'root': 'israf', 'type': 'Noun'}, {'input': 'kirlenir', 'root': 'kirlenmek', 'type': 'Verb'}, {'input': 'kirlenir', 'root': 'kirlenmek', 'type': 'Verb'}, {'input': 'kirlenir', 'root': 'kir', 'type': 'Noun'}, {'input': 'kirlenir', 'root': 'kir', 'type': 'Noun'}, {'input': 'çevre', 'root': 'çevre', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'iktisat', 'root': 'iktisat', 'type': 'Noun'}, {'input': 'kanaat', 'root': 'kanaat', 'type': 'Noun'}, {'input': 'kanaat', 'root': 'kanaat', 'type': 'Noun'}, {'input': 'temizlenir', 'root': 'temiz', 'type': 'Adjective'}, {'input': 'temizlenir', 'root': 'temiz', 'type': 'Adjective'}, {'input': 'temizlenir', 'root': 'temizlemek', 'type': 'Verb'}, {'input': 'temizlenir', 'root': 'temizlemek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
