original_line,processed
bıkmadan usanmadan uçtular,"[{'input': 'bıkmadan', 'root': 'bıkmak', 'type': 'Verb'}, {'input': 'bıkmadan', 'root': 'bıkmak', 'type': 'Verb'}, {'input': 'usanmadan', 'root': 'usanmak', 'type': 'Verb'}, {'input': 'usanmadan', 'root': 'usanmak', 'type': 'Verb'}, {'input': 'uçtular', 'root': 'uçmak', 'type': 'Verb'}, {'input': 'uçtular', 'root': 'uç', 'type': 'Adjective'}, {'input': 'uçtular', 'root': 'uç', 'type': 'Noun'}]"
bindokuzyüzaltmış doğumlular,"[{'input': 'doğumlular', 'root': 'doğum', 'type': 'Noun'}, {'input': 'doğumlular', 'root': 'doğum', 'type': 'Noun'}]"
yıldız kanatlı birer kuştular<....................,"[{'input': 'yıldız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'kanatlı', 'root': 'kanat', 'type': 'Noun'}, {'input': 'birer', 'root': 'birer', 'type': 'Numeral'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
DİZELERİNDE GÖZ KIRPSIN HAYAT,"[{'input': 'DİZELERİNDE', 'root': 'dize', 'type': 'Noun'}, {'input': 'DİZELERİNDE', 'root': 'dize', 'type': 'Noun'}, {'input': 'DİZELERİNDE', 'root': 'dize', 'type': 'Noun'}, {'input': 'DİZELERİNDE', 'root': 'dize', 'type': 'Noun'}, {'input': 'GÖZ', 'root': 'göz', 'type': 'Noun'}, {'input': 'KIRPSIN', 'root': 'kırpmak', 'type': 'Verb'}, {'input': 'HAYAT', 'root': 'hayat', 'type': 'Noun'}]"
çiçek getir,"[{'input': 'çiçek', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçek', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'getir', 'root': 'getirmek', 'type': 'Verb'}]"
kokusu sevgilinin nefesi olsun,"[{'input': 'kokusu', 'root': 'koku', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'nefesi', 'root': 'nefes', 'type': 'Noun'}, {'input': 'nefesi', 'root': 'nefes', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}]"
şarkı söyle,"[{'input': 'şarkı', 'root': 'Şark', 'type': 'Noun'}, {'input': 'şarkı', 'root': 'Şark', 'type': 'Noun'}, {'input': 'şarkı', 'root': 'şark', 'type': 'Noun'}, {'input': 'şarkı', 'root': 'şark', 'type': 'Noun'}, {'input': 'şarkı', 'root': 'şarkı', 'type': 'Noun'}, {'input': 'söyle', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyle', 'root': 'Sö', 'type': 'Noun'}]"
esi iki nefes arası,"[{'input': 'esi', 'root': 'Es', 'type': 'Noun'}, {'input': 'esi', 'root': 'Es', 'type': 'Noun'}, {'input': 'esi', 'root': 'es', 'type': 'Noun'}, {'input': 'esi', 'root': 'es', 'type': 'Noun'}, {'input': 'iki', 'root': 'iki', 'type': 'Numeral'}, {'input': 'nefes', 'root': 'nefes', 'type': 'Noun'}, {'input': 'arası', 'root': 'ara', 'type': 'Noun'}, {'input': 'arası', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arası', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arası', 'root': 'ara', 'type': 'Adjective'}]"
sevgilinin sesi gülüşü olsun,"[{'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'sesi', 'root': 'se', 'type': 'Noun'}, {'input': 'sesi', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesi', 'root': 'ses', 'type': 'Noun'}, {'input': 'gülüşü', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gülüşü', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}]"
resim çiz,"[{'input': 'resim', 'root': 'resim', 'type': 'Noun'}, {'input': 'resim', 'root': 'Res', 'type': 'Noun'}, {'input': 'çiz', 'root': 'çizmek', 'type': 'Verb'}]"
yârin gelişi olsun,"[{'input': 'yârin', 'root': 'yâr', 'type': 'Noun'}, {'input': 'yârin', 'root': 'yâr', 'type': 'Noun'}, {'input': 'gelişi', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelişi', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}]"
şiir yaz,"[{'input': 'şiir', 'root': 'şiir', 'type': 'Noun'}, {'input': 'yaz', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yaz', 'root': 'yaz', 'type': 'Noun'}]"
çocukluk düşü olsun,"[{'input': 'çocukluk', 'root': 'çocukluk', 'type': 'Noun'}, {'input': 'çocukluk', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'çocukluk', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'çocukluk', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'düşü', 'root': 'düş', 'type': 'Noun'}, {'input': 'düşü', 'root': 'düş', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}]"
İki kirpik arası,"[{'input': 'İki', 'root': 'iki', 'type': 'Numeral'}, {'input': 'kirpik', 'root': 'kirpik', 'type': 'Noun'}, {'input': 'arası', 'root': 'ara', 'type': 'Noun'}, {'input': 'arası', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arası', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arası', 'root': 'ara', 'type': 'Adjective'}]"
dizelerinde göz kırpsın hayat,"[{'input': 'dizelerinde', 'root': 'dize', 'type': 'Noun'}, {'input': 'dizelerinde', 'root': 'dize', 'type': 'Noun'}, {'input': 'dizelerinde', 'root': 'dize', 'type': 'Noun'}, {'input': 'dizelerinde', 'root': 'dize', 'type': 'Noun'}, {'input': 'göz', 'root': 'göz', 'type': 'Noun'}, {'input': 'kırpsın', 'root': 'kırpmak', 'type': 'Verb'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}]"
Mahmut Nazik 02 05 2015 Mersin,"[{'input': 'Mahmut', 'root': 'Mahmut', 'type': 'Noun'}, {'input': 'Nazik', 'root': 'nazik', 'type': 'Adjective'}, {'input': 'Nazik', 'root': 'Nazik', 'type': 'Noun'}, {'input': '02', 'root': '02', 'type': 'Numeral'}, {'input': '05', 'root': '05', 'type': 'Numeral'}, {'input': '2015', 'root': '2015', 'type': 'Numeral'}, {'input': 'Mersin', 'root': 'Mers', 'type': 'Noun'}, {'input': 'Mersin', 'root': 'Mers', 'type': 'Noun'}, {'input': 'Mersin', 'root': 'Mersi', 'type': 'Noun'}, {'input': 'Mersin', 'root': 'Mersin', 'type': 'Noun'}, {'input': 'Mersin', 'root': 'mersin', 'type': 'Noun'}, {'input': 'Mersin', 'root': 'Mer', 'type': 'Noun'}]"
"Hayat kısa,","[{'input': 'Hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'kısa', 'root': 'kısa', 'type': 'Adjective'}, {'input': 'kısa', 'root': 'kısa', 'type': 'Adverb'}, {'input': 'kısa', 'root': 'kısmak', 'type': 'Verb'}, {'input': 'kısa', 'root': 'kısa', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Kuşlar uçuyor.,"[{'input': 'Kuşlar', 'root': 'kuş', 'type': 'Noun'}, {'input': 'Kuşlar', 'root': 'kuşlar', 'type': 'Noun'}, {'input': 'Kuşlar', 'root': 'kuş', 'type': 'Noun'}, {'input': 'uçuyor', 'root': 'uçmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"(Yeni Yaprak, Sayı: 2, Ocak 1989)....................","[{'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'Yeni', 'root': 'yeni', 'type': 'Adjective'}, {'input': 'Yeni', 'root': 'yeni', 'type': 'Adverb'}, {'input': 'Yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'Yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'Yaprak', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'Yaprak', 'root': 'yaprak', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Sayı', 'root': 'say', 'type': 'Noun'}, {'input': 'Sayı', 'root': 'say', 'type': 'Noun'}, {'input': 'Sayı', 'root': 'sayı', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': '2', 'root': '2', 'type': 'Numeral'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Ocak', 'root': 'Ocak', 'type': 'Noun'}, {'input': 'Ocak', 'root': 'ocak', 'type': 'Noun'}, {'input': '1989', 'root': '1989', 'type': 'Numeral'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Hayat dolu şimdi, yoğun, görünebilir,","[{'input': 'Hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Adjective'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Noun'}, {'input': 'dolu', 'root': 'do', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yoğun', 'root': 'yoğun', 'type': 'Adjective'}, {'input': 'yoğun', 'root': 'yoğ', 'type': 'Noun'}, {'input': 'yoğun', 'root': 'yoğ', 'type': 'Noun'}, {'input': 'yoğun', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoğun', 'root': 'yok', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Ben, kırk yaşında Birleşik Devletler’in sekseninci yaşında,","[{'input': 'Ben', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Ben', 'root': 'ben', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kırk', 'root': 'kırk', 'type': 'Numeral'}, {'input': 'kırk', 'root': 'kırkmak', 'type': 'Verb'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'Yaşın', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'Birleşik', 'root': 'birleşik', 'type': 'Adjective'}, {'input': 'Devletler'in', 'root': 'Devletler'in', 'type': 'Noun'}, {'input': 'Devletler'in', 'root': 'Devletler'in', 'type': 'Noun'}, {'input': 'sekseninci', 'root': 'sekseninci', 'type': 'Numeral'}, {'input': 'sekseninci', 'root': 'sekseninci', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'Yaşın', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Yüzyıl sonra yüzlerce yüzyıl sonraki birine bunlar,"[{'input': 'Yüzyıl', 'root': 'yüzyıl', 'type': 'Adverb'}, {'input': 'Yüzyıl', 'root': 'yüzyıl', 'type': 'Noun'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}, {'input': 'yüzlerce', 'root': 'yüzlerce', 'type': 'Adjective'}, {'input': 'yüzlerce', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzlerce', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzyıl', 'root': 'yüzyıl', 'type': 'Adverb'}, {'input': 'yüzyıl', 'root': 'yüzyıl', 'type': 'Noun'}, {'input': 'sonraki', 'root': 'sonra', 'type': 'Noun'}, {'input': 'birine', 'root': 'biri', 'type': 'Pronoun'}, {'input': 'birine', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birine', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birine', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birine', 'root': 'bir', 'type': 'Numeral'}, {'input': 'bunlar', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'bunlar', 'root': 'bun', 'type': 'Noun'}, {'input': 'bunlar', 'root': 'bun', 'type': 'Noun'}]"
Henüz doğmamış olan seni arıyor dizeler.,"[{'input': 'Henüz', 'root': 'henüz', 'type': 'Adverb'}, {'input': 'doğmamış', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğmamış', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'arıyor', 'root': 'aramak', 'type': 'Verb'}, {'input': 'dizeler', 'root': 'dizmek', 'type': 'Verb'}, {'input': 'dizeler', 'root': 'dizelemek', 'type': 'Verb'}, {'input': 'dizeler', 'root': 'dizelemek', 'type': 'Verb'}, {'input': 'dizeler', 'root': 'dize', 'type': 'Noun'}, {'input': 'dizeler', 'root': 'diz', 'type': 'Noun'}, {'input': 'dizeler', 'root': 'dize', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Bunları okuduğunda görünebilir olan görünmez olurum,","[{'input': 'Bunları', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'Bunları', 'root': 'bun', 'type': 'Noun'}, {'input': 'Bunları', 'root': 'bun', 'type': 'Noun'}, {'input': 'Bunları', 'root': 'bun', 'type': 'Noun'}, {'input': 'Bunları', 'root': 'bun', 'type': 'Noun'}, {'input': 'okuduğunda', 'root': 'okumak', 'type': 'Verb'}, {'input': 'okuduğunda', 'root': 'okumak', 'type': 'Verb'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'görünmez', 'root': 'görünmez', 'type': 'Adjective'}, {'input': 'görünmez', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'görünmez', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'olurum', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olurum', 'root': 'olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'Olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olurum', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olurum', 'root': 'olur', 'type': 'Noun'}, {'input': 'olurum', 'root': 'Olur', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"şimdi sensin, yoğun, görünebilir, şiirlerimi gerçekleştiren,","[{'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'sensin', 'root': 'Sensin', 'type': 'Noun'}, {'input': 'sensin', 'root': 'sen', 'type': 'Pronoun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yoğun', 'root': 'yoğun', 'type': 'Adjective'}, {'input': 'yoğun', 'root': 'yoğ', 'type': 'Noun'}, {'input': 'yoğun', 'root': 'yoğ', 'type': 'Noun'}, {'input': 'yoğun', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoğun', 'root': 'yok', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'görünebilir', 'root': 'görünmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'şiirlerimi', 'root': 'şiir', 'type': 'Noun'}, {'input': 'gerçekleştiren', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçekleştiren', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçekleştiren', 'root': 'gerçek', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"beni arayan,","[{'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'arayan', 'root': 'aramak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Yanında olduğumu senin yoldaşın olduğumu düşünüp,"[{'input': 'Yanında', 'root': 'yanında', 'type': 'Adverb'}, {'input': 'Yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'Yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'olduğumu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'yoldaşın', 'root': 'yoldaş', 'type': 'Noun'}, {'input': 'yoldaşın', 'root': 'yoldaş', 'type': 'Noun'}, {'input': 'olduğumu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'düşünüp', 'root': 'düşünmek', 'type': 'Verb'}]"
mutlu olacağını kurguluyorsun;,"[{'input': 'mutlu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'mutlu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'olacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': 'kurguluyorsun', 'root': 'kurgulamak', 'type': 'Verb'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
Say yanındayım.,"[{'input': 'Say', 'root': 'saymak', 'type': 'Verb'}, {'input': 'Say', 'root': 'say', 'type': 'Noun'}, {'input': 'yanındayım', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanındayım', 'root': 'yan', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
(Yanında olmadığım konusunda emin olma.),"[{'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'Yanında', 'root': 'yanında', 'type': 'Adverb'}, {'input': 'Yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'Yanında', 'root': 'yan', 'type': 'Noun'}, {'input': 'olmadığım', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmadığım', 'root': 'olmadık', 'type': 'Adjective'}, {'input': 'olmadığım', 'root': 'olmadık', 'type': 'Adjective'}, {'input': 'olmadığım', 'root': 'olmak', 'type': 'Verb'}, {'input': 'konusunda', 'root': 'konu', 'type': 'Noun'}, {'input': 'emin', 'root': 'emin', 'type': 'Adjective'}, {'input': 'emin', 'root': 'emmek', 'type': 'Verb'}, {'input': 'emin', 'root': 'em', 'type': 'Noun'}, {'input': 'emin', 'root': 'em', 'type': 'Noun'}, {'input': 'emin', 'root': 'emin', 'type': 'Noun'}, {'input': 'olma', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olma', 'root': 'olmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}]"
Walt Whitman,"[{'input': 'Walt', 'root': 'Walt', 'type': 'Noun'}, {'input': 'Whitman', 'root': 'Whitman', 'type': 'Noun'}]"
"(31 Mayıs 1819 - 26 Mart 1892, A.B.D.)","[{'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': '31', 'root': '31', 'type': 'Numeral'}, {'input': 'Mayıs', 'root': 'mayıs', 'type': 'Noun'}, {'input': 'Mayıs', 'root': 'Mayıs', 'type': 'Noun'}, {'input': '1819', 'root': '1819', 'type': 'Numeral'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': '26', 'root': '26', 'type': 'Numeral'}, {'input': 'Mart', 'root': 'Mart', 'type': 'Noun'}, {'input': 'Mart', 'root': 'mart', 'type': 'Noun'}, {'input': '1892', 'root': '1892', 'type': 'Numeral'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'A.B.D.', 'root': 'ABD', 'type': 'Noun'}, {'input': 'A.B.D.', 'root': 'abd', 'type': 'Noun'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}]"
“Calamus”dan,"[{'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'dan', 'root': 'dan', 'type': 'Duplicator'}]"
Çeviren: İsmail Aksoy,"[{'input': 'Çeviren', 'root': 'çevirmek', 'type': 'Verb'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': 'İsmail', 'root': 'İsmail', 'type': 'Noun'}, {'input': 'Aksoy', 'root': 'Aksoy', 'type': 'Noun'}]"
"sabah çıkmıştın, gün önce","[{'input': 'sabah', 'root': 'sabah', 'type': 'Adverb'}, {'input': 'sabah', 'root': 'sabah', 'type': 'Noun'}, {'input': 'sabah', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'çıkmıştın', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmıştın', 'root': 'çıkmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}]"
bıçağın ağzında yürür gibiydin,"[{'input': 'bıçağın', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'bıçağın', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'ağzında', 'root': 'ağız', 'type': 'Noun'}, {'input': 'ağzında', 'root': 'ağız', 'type': 'Noun'}, {'input': 'yürür', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'yürür', 'root': 'yürümek', 'type': 'Verb'}, {'input': 'gibiydin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibiydin', 'root': 'gibi', 'type': 'PostPositive'}]"
Demirlerin soğukluğu soluk dudaklarında,"[{'input': 'Demirlerin', 'root': 'demir', 'type': 'Noun'}, {'input': 'Demirlerin', 'root': 'demir', 'type': 'Noun'}, {'input': 'Demirlerin', 'root': 'demir', 'type': 'Adjective'}, {'input': 'Demirlerin', 'root': 'demir', 'type': 'Adjective'}, {'input': 'soğukluğu', 'root': 'soğuk', 'type': 'Adjective'}, {'input': 'soğukluğu', 'root': 'soğuk', 'type': 'Adjective'}, {'input': 'soğukluğu', 'root': 'soğuk', 'type': 'Noun'}, {'input': 'soğukluğu', 'root': 'soğuk', 'type': 'Noun'}, {'input': 'soluk', 'root': 'soluk', 'type': 'Adjective'}, {'input': 'soluk', 'root': 'soluk', 'type': 'Noun'}, {'input': 'soluk', 'root': 'Soluk', 'type': 'Noun'}, {'input': 'dudaklarında', 'root': 'dudak', 'type': 'Noun'}, {'input': 'dudaklarında', 'root': 'dudak', 'type': 'Noun'}, {'input': 'dudaklarında', 'root': 'dudak', 'type': 'Noun'}, {'input': 'dudaklarında', 'root': 'dudak', 'type': 'Noun'}]"
