original_line,processed
"Bazen sessizlik en güzel cevaptır,en büyük sessizlikte ölümdür bazen...","[{'input': 'Bazen', 'root': 'bazen', 'type': 'Adverb'}, {'input': 'sessizlik', 'root': 'sessiz', 'type': 'Noun'}, {'input': 'sessizlik', 'root': 'ses', 'type': 'Noun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'cevaptır', 'root': 'cevap', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Adjective'}, {'input': 'büyük', 'root': 'Büyük', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Noun'}, {'input': 'sessizlikte', 'root': 'sessiz', 'type': 'Noun'}, {'input': 'sessizlikte', 'root': 'ses', 'type': 'Noun'}, {'input': 'ölümdür', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölümdür', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümdür', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'bazen', 'root': 'bazen', 'type': 'Adverb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
"kimi zaman bitmiş aşktır ölüm,kimi zaman kuruyup toprağa karışmış gül,kimi zamandada en sevdiğinin geri dönüşü olmayan, senin gittiğinde görebileceğin yerde olmasıdır;","[{'input': 'kimi', 'root': 'kimi', 'type': 'Determiner'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kimi', 'type': 'Pronoun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'bitmiş', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'bitmiş', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'bitmiş', 'root': 'bit', 'type': 'Noun'}, {'input': 'aşktır', 'root': 'aşk', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kimi', 'root': 'kimi', 'type': 'Determiner'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kimi', 'type': 'Pronoun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'kuruyup', 'root': 'kurumak', 'type': 'Verb'}, {'input': 'toprağa', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağa', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'karışmış', 'root': 'karışmak', 'type': 'Verb'}, {'input': 'karışmış', 'root': 'karışmak', 'type': 'Verb'}, {'input': 'karışmış', 'root': 'karış', 'type': 'Noun'}, {'input': 'karışmış', 'root': 'karmak', 'type': 'Verb'}, {'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kimi', 'root': 'kimi', 'type': 'Determiner'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'kimi', 'root': 'kimi', 'type': 'Pronoun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'sevdiğinin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'sevdiğinin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'geri', 'root': 'geri', 'type': 'Interjection'}, {'input': 'geri', 'root': 'geri', 'type': 'Adverb'}, {'input': 'geri', 'root': 'geri', 'type': 'Adjective'}, {'input': 'geri', 'root': 'geri', 'type': 'Noun'}, {'input': 'dönüşü', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'dönüşü', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'olmayan', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'gittiğinde', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gittiğinde', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'görebileceğin', 'root': 'görmek', 'type': 'Verb'}, {'input': 'görebileceğin', 'root': 'görmek', 'type': 'Verb'}, {'input': 'görebileceğin', 'root': 'görmek', 'type': 'Verb'}, {'input': 'yerde', 'root': 'yer', 'type': 'Noun'}, {'input': 'olmasıdır', 'root': 'olmak', 'type': 'Verb'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
"derin gurbette...gurbet özlemektir.Giden içinde, gideni bekleyen içinde...Beklemekse en acı şeydir hayatta; geri dönüşün olmayacağını bile,acı çekmekten yorulmaktır bazende...Bazen; zamanlar demektir hayatımızda azınlıkları ifade eden...Azınlıklara takılmadan yaşayabilenler hayatı, bazenden fazla mutlu olacaklar,bizse satırları yazanlar,okuyanlar bazenlerle, azınlıklarla ugrasıyor olacağız yazıkk ki...","[{'input': 'derin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'derin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'derin', 'root': 'deri', 'type': 'Noun'}, {'input': 'derin', 'root': 'derin', 'type': 'Noun'}, {'input': 'derin', 'root': 'deri', 'type': 'Adjective'}, {'input': 'gurbette', 'root': 'gurbet', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': 'gurbet', 'root': 'gurbet', 'type': 'Noun'}, {'input': 'özlemektir', 'root': 'özlemek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Giden', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'Giden', 'root': 'Gide', 'type': 'Noun'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gideni', 'root': 'Gide', 'type': 'Noun'}, {'input': 'gideni', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gideni', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'bekleyen', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': 'Beklemekse', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'şeydir', 'root': 'şey', 'type': 'Noun'}, {'input': 'hayatta', 'root': 'hayat', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'geri', 'root': 'geri', 'type': 'Interjection'}, {'input': 'geri', 'root': 'geri', 'type': 'Adverb'}, {'input': 'geri', 'root': 'geri', 'type': 'Adjective'}, {'input': 'geri', 'root': 'geri', 'type': 'Noun'}, {'input': 'dönüşün', 'root': 'dönüşmek', 'type': 'Verb'}, {'input': 'dönüşün', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'dönüşün', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'olmayacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmayacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bile', 'root': 'bile', 'type': 'Adverb'}, {'input': 'bile', 'root': 'bile', 'type': 'Conjunction'}, {'input': 'bile', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bile', 'root': 'bilemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'çekmekten', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'yorulmaktır', 'root': 'yormak', 'type': 'Verb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': 'Bazen', 'root': 'bazen', 'type': 'Adverb'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'zamanlar', 'root': 'zamanlamak', 'type': 'Verb'}, {'input': 'zamanlar', 'root': 'zamanlamak', 'type': 'Verb'}, {'input': 'zamanlar', 'root': 'zaman', 'type': 'Noun'}, {'input': 'zamanlar', 'root': 'zaman', 'type': 'Noun'}, {'input': 'demektir', 'root': 'demek', 'type': 'Verb'}, {'input': 'hayatımızda', 'root': 'hayat', 'type': 'Noun'}, {'input': 'azınlıkları', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'azınlıkları', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'azınlıkları', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'azınlıkları', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'ifade', 'root': 'ifade', 'type': 'Noun'}, {'input': 'eden', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eden', 'root': 'E', 'type': 'Noun'}, {'input': 'eden', 'root': 'ede', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': 'Azınlıklara', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'takılmadan', 'root': 'takılmak', 'type': 'Verb'}, {'input': 'takılmadan', 'root': 'takmak', 'type': 'Verb'}, {'input': 'takılmadan', 'root': 'takılmak', 'type': 'Verb'}, {'input': 'takılmadan', 'root': 'takmak', 'type': 'Verb'}, {'input': 'yaşayabilenler', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşayabilenler', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'hayatı', 'root': 'hayat', 'type': 'Noun'}, {'input': 'hayatı', 'root': 'hayat', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'fazla', 'root': 'fazla', 'type': 'Adjective'}, {'input': 'fazla', 'root': 'fazla', 'type': 'Adverb'}, {'input': 'fazla', 'root': 'fazla', 'type': 'PostPositive'}, {'input': 'fazla', 'root': 'faz', 'type': 'Noun'}, {'input': 'mutlu', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'mutlu', 'root': 'Mut', 'type': 'Noun'}, {'input': 'olacaklar', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacaklar', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bizse', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizse', 'root': 'biz', 'type': 'Noun'}, {'input': 'satırları', 'root': 'satır', 'type': 'Noun'}, {'input': 'satırları', 'root': 'satır', 'type': 'Noun'}, {'input': 'satırları', 'root': 'satır', 'type': 'Noun'}, {'input': 'satırları', 'root': 'satır', 'type': 'Noun'}, {'input': 'yazanlar', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazanlar', 'root': 'yazmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'okuyanlar', 'root': 'Okuyan', 'type': 'Noun'}, {'input': 'okuyanlar', 'root': 'okumak', 'type': 'Verb'}, {'input': 'okuyanlar', 'root': 'Okuyan', 'type': 'Noun'}, {'input': 'okuyanlar', 'root': 'okumak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'azınlıklarla', 'root': 'azınlık', 'type': 'Noun'}, {'input': 'olacağız', 'root': 'olmak', 'type': 'Verb'}, {'input': 'ki', 'root': 'ki', 'type': 'Conjunction'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
çaldığı nedir senin kemancı,"[{'input': 'çaldığı', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'çaldığı', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'çaldığı', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'nedir', 'root': 'ne', 'type': 'Adjective'}, {'input': 'nedir', 'root': 'Ne', 'type': 'Noun'}, {'input': 'nedir', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'nedir', 'root': 'ne', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Ritm acı ahenk acı söz acı,"[{'input': 'Ritm', 'root': 'ritm', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'ahenk', 'root': 'Ahenk', 'type': 'Noun'}, {'input': 'ahenk', 'root': 'ahenk', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'söz', 'root': 'söz', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}]"
Gözlerime boş boş bakma kemancı,"[{'input': 'Gözlerime', 'root': 'göz', 'type': 'Noun'}, {'input': 'boş', 'root': 'boş', 'type': 'Adjective'}, {'input': 'boş', 'root': 'boş', 'type': 'Adverb'}, {'input': 'boş', 'root': 'boş', 'type': 'Adjective'}, {'input': 'boş', 'root': 'boş', 'type': 'Adverb'}, {'input': 'bakma', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakma', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Rakı acı meze acı su acı,"[{'input': 'Rakı', 'root': 'rakı', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'meze', 'root': 'meze', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'su', 'root': 'su', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}]"
Hangi dertten düştün köhne yere,"[{'input': 'Hangi', 'root': 'hangi', 'type': 'Adjective'}, {'input': 'Hangi', 'root': 'hangi', 'type': 'Pronoun'}, {'input': 'dertten', 'root': 'dert', 'type': 'Noun'}, {'input': 'düştün', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düştün', 'root': 'düş', 'type': 'Noun'}, {'input': 'köhne', 'root': 'köhne', 'type': 'Adjective'}, {'input': 'köhne', 'root': 'köhnemek', 'type': 'Verb'}, {'input': 'yere', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yere', 'root': 'yer', 'type': 'Noun'}]"
Galiba derdimiz aynı kemancı,"[{'input': 'Galiba', 'root': 'galiba', 'type': 'Adverb'}, {'input': 'derdimiz', 'root': 'dert', 'type': 'Noun'}, {'input': 'aynı', 'root': 'aynı', 'type': 'Adjective'}, {'input': 'aynı', 'root': 'ayn', 'type': 'Noun'}, {'input': 'aynı', 'root': 'ayn', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
ayrılık tadı sözünde,"[{'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'tadı', 'root': 'tat', 'type': 'Noun'}, {'input': 'tadı', 'root': 'tat', 'type': 'Noun'}, {'input': 'sözünde', 'root': 'söz', 'type': 'Noun'}, {'input': 'sözünde', 'root': 'söz', 'type': 'Noun'}]"
Yalnızlığa mahkum etmiş kemancı,"[{'input': 'Yalnızlığa', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'Yalnızlığa', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'mahkum', 'root': 'mahkûm', 'type': 'Adjective'}, {'input': 'mahkum', 'root': 'mahkum', 'type': 'Noun'}, {'input': 'etmiş', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etmiş', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etmiş', 'root': 'et', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Seni meyhanede tanıdım,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'meyhanede', 'root': 'meyhane', 'type': 'Noun'}, {'input': 'tanıdım', 'root': 'tanımak', 'type': 'Verb'}]"
Daha önce neredeydin kemancı,"[{'input': 'Daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'Daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}, {'input': 'neredeydin', 'root': 'nere', 'type': 'Pronoun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Mutluluk şarkısı arardım bazen,"[{'input': 'Mutluluk', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'Mutluluk', 'root': 'Mut', 'type': 'Noun'}, {'input': 'şarkısı', 'root': 'şarkı', 'type': 'Noun'}, {'input': 'arardım', 'root': 'aramak', 'type': 'Verb'}, {'input': 'arardım', 'root': 'Arar', 'type': 'Noun'}, {'input': 'bazen', 'root': 'bazen', 'type': 'Adverb'}]"
Yalan olsun ses yoktu kemancı,"[{'input': 'Yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'Yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'Yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'ses', 'root': 'ses', 'type': 'Noun'}, {'input': 'yoktu', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktu', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktu', 'root': 'yok', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Sevdayı yükleyip keman teline,"[{'input': 'Sevdayı', 'root': 'sevda', 'type': 'Noun'}, {'input': 'Sevdayı', 'root': 'Sevda', 'type': 'Noun'}, {'input': 'yükleyip', 'root': 'yüklemek', 'type': 'Verb'}, {'input': 'keman', 'root': 'keman', 'type': 'Noun'}, {'input': 'teline', 'root': 'tel', 'type': 'Noun'}, {'input': 'teline', 'root': 'tel', 'type': 'Noun'}, {'input': 'teline', 'root': 'telin', 'type': 'Noun'}, {'input': 'teline', 'root': 'tel', 'type': 'Adjective'}, {'input': 'teline', 'root': 'tel', 'type': 'Adjective'}, {'input': 'teline', 'root': 'te', 'type': 'Noun'}]"
Göz yaşına boğdun beni kemancı,"[{'input': 'Göz', 'root': 'göz', 'type': 'Noun'}, {'input': 'yaşına', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşına', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşına', 'root': 'Yaşın', 'type': 'Noun'}, {'input': 'yaşına', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşına', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'boğdun', 'root': 'boğmak', 'type': 'Verb'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Dağlar dayanmaz senin derdine,"[{'input': 'Dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'Dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'Dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'Dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dayanmaz', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'dayanmaz', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'dayanmaz', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'dayanmaz', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'derdine', 'root': 'dert', 'type': 'Noun'}, {'input': 'derdine', 'root': 'dert', 'type': 'Noun'}]"
nasıl dayandın söyle kemancı,"[{'input': 'nasıl', 'root': 'nasıl', 'type': 'Adjective'}, {'input': 'nasıl', 'root': 'nasıl', 'type': 'Adverb'}, {'input': 'dayandın', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'dayandın', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'söyle', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyle', 'root': 'Sö', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Çisil çisil yaşlar yaşlar niye,"[{'input': 'yaşlar', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşlar', 'root': 'yaş', 'type': 'Noun'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}]"
Verdin hakkını aşkın kemancı,"[{'input': 'Verdin', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Verdin', 'root': 'verdi', 'type': 'Noun'}, {'input': 'Verdin', 'root': 'Verdi', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'aşkın', 'root': 'aşkın', 'type': 'PostPositive'}, {'input': 'aşkın', 'root': 'aşkın', 'type': 'Adjective'}, {'input': 'aşkın', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşkın', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşkın', 'root': 'Aşkın', 'type': 'Noun'}, {'input': 'kemancı', 'root': 'keman', 'type': 'Noun'}]"
Kaç gece ağladın yar diye diye,"[{'input': 'Kaç', 'root': 'kaç', 'type': 'Adjective'}, {'input': 'Kaç', 'root': 'kaçmak', 'type': 'Verb'}, {'input': 'gece', 'root': 'gece', 'type': 'Adverb'}, {'input': 'gece', 'root': 'Ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'gece', 'type': 'Noun'}, {'input': 'ağladın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'yar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yar', 'root': 'yar', 'type': 'Noun'}, {'input': 'yar', 'root': 'yâr', 'type': 'Noun'}, {'input': 'diye', 'root': 'diye', 'type': 'PostPositive'}, {'input': 'diye', 'root': 'demek', 'type': 'Verb'}, {'input': 'diye', 'root': 'diye', 'type': 'PostPositive'}, {'input': 'diye', 'root': 'demek', 'type': 'Verb'}]"
