original_line,processed
Onca derdin içinde,"[{'input': 'Onca', 'root': 'onca', 'type': 'Adjective'}, {'input': 'Onca', 'root': 'onca', 'type': 'Adverb'}, {'input': 'Onca', 'root': 'on', 'type': 'Numeral'}, {'input': 'derdin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'derdin', 'root': 'demek', 'type': 'Verb'}, {'input': 'derdin', 'root': 'dert', 'type': 'Noun'}, {'input': 'derdin', 'root': 'dert', 'type': 'Noun'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}]"
Yalnızlığı kollarım,"[{'input': 'Yalnızlığı', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'Yalnızlığı', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'Yalnızlığı', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'Yalnızlığı', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'kollarım', 'root': 'kollamak', 'type': 'Verb'}, {'input': 'kollarım', 'root': 'kol', 'type': 'Noun'}, {'input': 'kollarım', 'root': 'kol', 'type': 'Noun'}]"
Herkes bilir gülmeyi,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'bilir', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'gülmeyi', 'root': 'gülmek', 'type': 'Verb'}]"
Olmayınca gam keder.,"[{'input': 'Olmayınca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Hele düşte öyle gör,"[{'input': 'Hele', 'root': 'hele', 'type': 'Conjunction'}, {'input': 'Hele', 'root': 'hele', 'type': 'Adverb'}, {'input': 'düşte', 'root': 'düş', 'type': 'Noun'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'gör', 'root': 'görmek', 'type': 'Verb'}]"
Dertler sana eder…,"[{'input': 'Dertler', 'root': 'dert', 'type': 'Noun'}, {'input': 'Dertler', 'root': 'dert', 'type': 'Noun'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
Zindan olur günlerin,"[{'input': 'Zindan', 'root': 'zindan', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'günlerin', 'root': 'gün', 'type': 'Noun'}, {'input': 'günlerin', 'root': 'gün', 'type': 'Noun'}]"
Zulüm dolar anın,"[{'input': 'Zulüm', 'root': 'zulüm', 'type': 'Noun'}, {'input': 'dolar', 'root': 'dolmak', 'type': 'Verb'}, {'input': 'dolar', 'root': 'dolmak', 'type': 'Verb'}, {'input': 'dolar', 'root': 'dolamak', 'type': 'Verb'}, {'input': 'dolar', 'root': 'dolamak', 'type': 'Verb'}, {'input': 'dolar', 'root': 'do', 'type': 'Noun'}, {'input': 'dolar', 'root': 'dolar', 'type': 'Noun'}, {'input': 'dolar', 'root': 'do', 'type': 'Noun'}, {'input': 'anın', 'root': 'anmak', 'type': 'Verb'}, {'input': 'anın', 'root': 'A', 'type': 'Noun'}, {'input': 'anın', 'root': 'an', 'type': 'Noun'}, {'input': 'anın', 'root': 'an', 'type': 'Noun'}, {'input': 'anın', 'root': 'Anı', 'type': 'Noun'}, {'input': 'anın', 'root': 'anı', 'type': 'Noun'}]"
"Yaşamak mı, ölmek","[{'input': 'Yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ölmek', 'root': 'ölmek', 'type': 'Verb'}]"
Bilemezsin derbeder.,"[{'input': 'Bilemezsin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilemezsin', 'root': 'bilemek', 'type': 'Verb'}, {'input': 'derbeder', 'root': 'derbeder', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Herkes bilir gülmeyi,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'bilir', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'gülmeyi', 'root': 'gülmek', 'type': 'Verb'}]"
Olmayınca gam keder...,"[{'input': 'Olmayınca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Herkes bilir gülmeyi,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'bilir', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'gülmeyi', 'root': 'gülmek', 'type': 'Verb'}]"
Kahkaha gelir gider,"[{'input': 'Kahkaha', 'root': 'kahkaha', 'type': 'Noun'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelir', 'type': 'Noun'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gidermek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gider', 'type': 'Noun'}]"
Kimi bulur neşeyi,"[{'input': 'Kimi', 'root': 'kimi', 'type': 'Determiner'}, {'input': 'Kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'Kimi', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'Kimi', 'root': 'kimi', 'type': 'Pronoun'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'bulur', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'neşeyi', 'root': 'Neşe', 'type': 'Noun'}, {'input': 'neşeyi', 'root': 'neşe', 'type': 'Noun'}]"
Kimisi olur heder…,"[{'input': 'Kimisi', 'root': 'kimi', 'type': 'Pronoun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'heder', 'root': 'heder', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
aransa,"[{'input': 'aransa', 'root': 'aranmak', 'type': 'Verb'}, {'input': 'aransa', 'root': 'aramak', 'type': 'Verb'}, {'input': 'aransa', 'root': 'ara', 'type': 'Noun'}, {'input': 'aransa', 'root': 'ara', 'type': 'Adjective'}]"
Gülmek daimi olmaz,"[{'input': 'Gülmek', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'daimi', 'root': 'daimî', 'type': 'Adjective'}, {'input': 'daimi', 'root': 'Daim', 'type': 'Noun'}, {'input': 'daimi', 'root': 'Daim', 'type': 'Noun'}, {'input': 'daimi', 'root': 'daim', 'type': 'Adjective'}, {'input': 'daimi', 'root': 'daim', 'type': 'Adjective'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Adjective'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Noun'}]"
Herkes nebze tadar,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'nebze', 'root': 'nebze', 'type': 'Noun'}, {'input': 'tadar', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'tadar', 'root': 'tatmak', 'type': 'Verb'}]"
Tattığı öder.,"[{'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Herkes bilir gülmeyi,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'bilir', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'gülmeyi', 'root': 'gülmek', 'type': 'Verb'}]"
Olmayınca gam - keder.,"[{'input': 'Olmayınca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Herkes tadar gülmeyi,"[{'input': 'Herkes', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'tadar', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'tadar', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'gülmeyi', 'root': 'gülmek', 'type': 'Verb'}]"
Tattığı öder…,"[{'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'Tattığı', 'root': 'tatmak', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
"Sana öküz diyemem öküzler isyan eder,","[{'input': 'Sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'Sana', 'root': 'san', 'type': 'Noun'}, {'input': 'Sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'Sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'öküz', 'root': 'öküz', 'type': 'Noun'}, {'input': 'diyemem', 'root': 'demek', 'type': 'Verb'}, {'input': 'öküzler', 'root': 'öküz', 'type': 'Noun'}, {'input': 'öküzler', 'root': 'öküz', 'type': 'Noun'}, {'input': 'isyan', 'root': 'isyan', 'type': 'Noun'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'etmek', 'type': 'Verb'}, {'input': 'eder', 'root': 'eder', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Uyuz tazı diyemem itin gücüne gider.,"[{'input': 'Uyuz', 'root': 'uyuz', 'type': 'Adjective'}, {'input': 'Uyuz', 'root': 'uyuz', 'type': 'Noun'}, {'input': 'Uyuz', 'root': 'U', 'type': 'Noun'}, {'input': 'tazı', 'root': 'tazı', 'type': 'Noun'}, {'input': 'diyemem', 'root': 'demek', 'type': 'Verb'}, {'input': 'itin', 'root': 'itmek', 'type': 'Verb'}, {'input': 'itin', 'root': 'it', 'type': 'Noun'}, {'input': 'itin', 'root': 'it', 'type': 'Noun'}, {'input': 'itin', 'root': 'iti', 'type': 'Noun'}, {'input': 'gücüne', 'root': 'güç', 'type': 'Noun'}, {'input': 'gücüne', 'root': 'güç', 'type': 'Noun'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gidermek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gider', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Beynini depo yapmış göbeğinin haznesi,","[{'input': 'Beynini', 'root': 'beyin', 'type': 'Noun'}, {'input': 'Beynini', 'root': 'beyin', 'type': 'Noun'}, {'input': 'depo', 'root': 'depo', 'type': 'Noun'}, {'input': 'yapmış', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'yapmış', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'göbeğinin', 'root': 'göbek', 'type': 'Noun'}, {'input': 'göbeğinin', 'root': 'göbek', 'type': 'Noun'}, {'input': 'haznesi', 'root': 'hazne', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Maskara sahnesinde oynarsın keyfe keder.,"[{'input': 'Maskara', 'root': 'maskara', 'type': 'Adjective'}, {'input': 'Maskara', 'root': 'maskara', 'type': 'Noun'}, {'input': 'sahnesinde', 'root': 'sahne', 'type': 'Noun'}, {'input': 'oynarsın', 'root': 'oynamak', 'type': 'Verb'}, {'input': 'keyfe', 'root': 'keyif', 'type': 'Noun'}, {'input': 'keyfe', 'root': 'Keyf', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"‘’Gel, ölelim! ’’ diyorum, bedeni seviyorsun","[{'input': 'Gel', 'root': 'gelmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ölelim', 'root': 'ölmek', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'diyorum', 'root': 'demek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bedeni', 'root': 'bedenî', 'type': 'Adjective'}, {'input': 'bedeni', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedeni', 'root': 'beden', 'type': 'Noun'}, {'input': 'seviyorsun', 'root': 'sevmek', 'type': 'Verb'}]"
"‘’Gel, gidelim! ’’ diyorum, evreni seviyorsun.","[{'input': 'Gel', 'root': 'gelmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gidelim', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gidelim', 'root': 'Gide', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'diyorum', 'root': 'demek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'evreni', 'root': 'evre', 'type': 'Noun'}, {'input': 'evreni', 'root': 'evren', 'type': 'Noun'}, {'input': 'evreni', 'root': 'evren', 'type': 'Noun'}, {'input': 'evreni', 'root': 'Evren', 'type': 'Noun'}, {'input': 'evreni', 'root': 'Evren', 'type': 'Noun'}, {'input': 'seviyorsun', 'root': 'sevmek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Varlık âlemi; hasret, ayrılık, darlık, keder…","[{'input': 'Varlık', 'root': 'varlık', 'type': 'Noun'}, {'input': 'Varlık', 'root': 'Varlık', 'type': 'Noun'}, {'input': 'Varlık', 'root': 'var', 'type': 'Adjective'}, {'input': 'Varlık', 'root': 'var', 'type': 'Noun'}, {'input': 'âlemi', 'root': 'âlem', 'type': 'Noun'}, {'input': 'âlemi', 'root': 'âlem', 'type': 'Noun'}, {'input': 'âlemi', 'root': 'alem', 'type': 'Noun'}, {'input': 'âlemi', 'root': 'alem', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ayrılık', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılık', 'root': 'ayrı', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'darlık', 'root': 'darlık', 'type': 'Noun'}, {'input': 'darlık', 'root': 'dar', 'type': 'Adjective'}, {'input': 'darlık', 'root': 'dar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': '…', 'root': '…', 'type': 'Punctuation'}]"
"‘’Kavuşalım! ’’ diyorum, daha bekliyorsun! ?","[{'input': 'Kavuşalım', 'root': 'kavuşmak', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'diyorum', 'root': 'demek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'bekliyorsun', 'root': 'beklemek', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"Gün döndü yüzünü bahtıma, karardı bulutlar","[{'input': 'Gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'döndü', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'bahtıma', 'root': 'baht', 'type': 'Noun'}, {'input': 'bahtıma', 'root': 'Bahtı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'karardı', 'root': 'kararmak', 'type': 'Verb'}, {'input': 'karardı', 'root': 'karmak', 'type': 'Verb'}, {'input': 'karardı', 'root': 'karamak', 'type': 'Verb'}, {'input': 'karardı', 'root': 'karar', 'type': 'Noun'}, {'input': 'bulutlar', 'root': 'bulut', 'type': 'Noun'}, {'input': 'bulutlar', 'root': 'bulut', 'type': 'Noun'}]"
Ruhumda ağlıyor silinmemiş bin-bir nice aşklar,"[{'input': 'Ruhumda', 'root': 'ruh', 'type': 'Noun'}, {'input': 'ağlıyor', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'silinmemiş', 'root': 'silinmek', 'type': 'Verb'}, {'input': 'silinmemiş', 'root': 'silinmek', 'type': 'Verb'}, {'input': 'silinmemiş', 'root': 'silmek', 'type': 'Verb'}, {'input': 'silinmemiş', 'root': 'silmek', 'type': 'Verb'}, {'input': 'nice', 'root': 'nice', 'type': 'Adjective'}, {'input': 'nice', 'root': 'nice', 'type': 'Adverb'}, {'input': 'nice', 'root': 'Ni', 'type': 'Noun'}, {'input': 'aşklar', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşklar', 'root': 'aşk', 'type': 'Noun'}]"
"Keder gem vuruyor sineme, şarkılar içli hüzünlü","[{'input': 'Keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'gem', 'root': 'ge', 'type': 'Noun'}, {'input': 'gem', 'root': 'gem', 'type': 'Noun'}, {'input': 'vuruyor', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'sineme', 'root': 'sinmek', 'type': 'Verb'}, {'input': 'sineme', 'root': 'sine', 'type': 'Noun'}, {'input': 'sineme', 'root': 'Sinem', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'şarkılar', 'root': 'şarkı', 'type': 'Noun'}, {'input': 'şarkılar', 'root': 'Şark', 'type': 'Noun'}, {'input': 'şarkılar', 'root': 'şark', 'type': 'Noun'}, {'input': 'şarkılar', 'root': 'şarkı', 'type': 'Noun'}, {'input': 'içli', 'root': 'iç', 'type': 'Noun'}, {'input': 'içli', 'root': 'iç', 'type': 'Adjective'}, {'input': 'hüzünlü', 'root': 'hüzün', 'type': 'Noun'}]"
"Dinleyip dinleyip doyamadığım ""Gesi Bağları"" gibi!","[{'input': 'Dinleyip', 'root': 'dinlemek', 'type': 'Verb'}, {'input': 'dinleyip', 'root': 'dinlemek', 'type': 'Verb'}, {'input': 'doyamadığım', 'root': 'doymak', 'type': 'Verb'}, {'input': 'doyamadığım', 'root': 'doymak', 'type': 'Verb'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'Gesi', 'root': 'ge', 'type': 'Noun'}, {'input': 'Gesi', 'root': 'Ges', 'type': 'Noun'}, {'input': 'Bağları', 'root': 'bağ', 'type': 'Noun'}, {'input': 'Bağları', 'root': 'bağ', 'type': 'Noun'}, {'input': 'Bağları', 'root': 'bağ', 'type': 'Noun'}, {'input': 'Bağları', 'root': 'bağ', 'type': 'Noun'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'Gib', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Ayan oluyor unutulmaya yüz tutmuş güzellikler,"[{'input': 'Ayan', 'root': 'âyan', 'type': 'Adjective'}, {'input': 'Ayan', 'root': 'ayan', 'type': 'Adjective'}, {'input': 'Ayan', 'root': 'aymak', 'type': 'Verb'}, {'input': 'Ayan', 'root': 'aya', 'type': 'Noun'}, {'input': 'Ayan', 'root': 'âyan', 'type': 'Noun'}, {'input': 'oluyor', 'root': 'olmak', 'type': 'Verb'}, {'input': 'unutulmaya', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'unutulmaya', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'yüz', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüz', 'root': 'yüzmek', 'type': 'Verb'}, {'input': 'yüz', 'root': 'yüz', 'type': 'Noun'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'Tut', 'type': 'Noun'}, {'input': 'güzellikler', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzellikler', 'root': 'güzel', 'type': 'Noun'}, {'input': 'güzellikler', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzellikler', 'root': 'güzel', 'type': 'Noun'}]"
"Elimde papatya ""sevmiyor"" diye dökülüyor","[{'input': 'Elimde', 'root': 'el', 'type': 'Noun'}, {'input': 'Elimde', 'root': 'elim', 'type': 'Adjective'}, {'input': 'papatya', 'root': 'papatya', 'type': 'Noun'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'sevmiyor', 'root': 'sevmek', 'type': 'Verb'}, {'input': '""', 'root': '""', 'type': 'Punctuation'}, {'input': 'diye', 'root': 'diye', 'type': 'PostPositive'}, {'input': 'diye', 'root': 'demek', 'type': 'Verb'}, {'input': 'dökülüyor', 'root': 'dökmek', 'type': 'Verb'}]"
Vuruyor hançeri görünmez güç kalbimin içine,"[{'input': 'Vuruyor', 'root': 'vurmak', 'type': 'Verb'}, {'input': 'hançeri', 'root': 'hançer', 'type': 'Noun'}, {'input': 'hançeri', 'root': 'hançer', 'type': 'Noun'}, {'input': 'görünmez', 'root': 'görünmez', 'type': 'Adjective'}, {'input': 'görünmez', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'görünmez', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'güç', 'root': 'güç', 'type': 'Adjective'}, {'input': 'güç', 'root': 'güç', 'type': 'Adverb'}, {'input': 'güç', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güç', 'root': 'güç', 'type': 'Noun'}, {'input': 'kalbimin', 'root': 'kalp', 'type': 'Noun'}, {'input': 'kalbimin', 'root': 'kalbî', 'type': 'Adjective'}, {'input': 'içine', 'root': 'iç', 'type': 'Noun'}, {'input': 'içine', 'root': 'iç', 'type': 'Noun'}, {'input': 'içine', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içine', 'root': 'iç', 'type': 'Adjective'}]"
Sanki kalmışım dünyada eli kanlı gibi!,"[{'input': 'Sanki', 'root': 'sanki', 'type': 'Adverb'}, {'input': 'kalmışım', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmışım', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmışım', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalmışım', 'root': 'kal', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünyada', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünya', 'type': 'Noun'}, {'input': 'eli', 'root': 'el', 'type': 'Noun'}, {'input': 'eli', 'root': 'el', 'type': 'Noun'}, {'input': 'kanlı', 'root': 'kan', 'type': 'Noun'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'Gib', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
